sitemapsCheckedAtUtc,oldUrl,oldPath,sourceSet,targetCandidate,targetOnNamedProduction,action,needsRedirectConfiguration,mappingEvidence,contentSourceRecord,contentSourceSeedState,contentReviewStatus,categoryTargetResultCount,categoryTargetCheckedAtUtc,candidateInNewSitemap,validationStatus,reviewNote
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/europe-rock-climbing-trip--2026-09-19-784/,/event-date/europe-rock-climbing-trip--2026-09-19-784,future-date-discovered-on-old-event-page,/trips/europe-rock-climbing-trip/gorges-du-tarn?date=2026-09-19-to-2026-09-26,https://rb-github.vercel.app/trips/europe-rock-climbing-trip/gorges-du-tarn?date=2026-09-19-to-2026-09-26,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/europe-rock-climbing-trip--2026-09-26-783/,/event-date/europe-rock-climbing-trip--2026-09-26-783,future-date-discovered-on-old-event-page,/trips/europe-rock-climbing-trip/margalef?date=2026-09-26-to-2026-10-03,https://rb-github.vercel.app/trips/europe-rock-climbing-trip/margalef?date=2026-09-26-to-2026-10-03,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/europe-rock-climbing-trip--2026-10-03-782/,/event-date/europe-rock-climbing-trip--2026-10-03-782,future-date-discovered-on-old-event-page,/trips/europe-rock-climbing-trip/rodellar?date=2026-10-03-to-2026-10-10,https://rb-github.vercel.app/trips/europe-rock-climbing-trip/rodellar?date=2026-10-03-to-2026-10-10,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/europe-rock-climbing-trip--2027-08-21-829/,/event-date/europe-rock-climbing-trip--2027-08-21-829,future-date-discovered-on-old-event-page,/trips/europe-rock-climbing-trip/labske-udoli?date=2027-08-21-to-2027-08-28,https://rb-github.vercel.app/trips/europe-rock-climbing-trip/labske-udoli?date=2027-08-21-to-2027-08-28,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/europe-rock-climbing-trip--2027-08-28-830/,/event-date/europe-rock-climbing-trip--2027-08-28-830,future-date-discovered-on-old-event-page,/trips/europe-rock-climbing-trip/frankenjura?date=2027-08-28-to-2027-09-04,https://rb-github.vercel.app/trips/europe-rock-climbing-trip/frankenjura?date=2027-08-28-to-2027-09-04,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/europe-rock-climbing-trip--2027-09-04-831/,/event-date/europe-rock-climbing-trip--2027-09-04-831,future-date-discovered-on-old-event-page,/trips/europe-rock-climbing-trip/zillertal?date=2027-09-04-to-2027-09-11,https://rb-github.vercel.app/trips/europe-rock-climbing-trip/zillertal?date=2027-09-04-to-2027-09-11,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/europe-rock-climbing-trip--2027-09-11-832/,/event-date/europe-rock-climbing-trip--2027-09-11-832,future-date-discovered-on-old-event-page,/trips/europe-rock-climbing-trip/finale-ligure?date=2027-09-11-to-2027-09-18,https://rb-github.vercel.app/trips/europe-rock-climbing-trip/finale-ligure?date=2027-09-11-to-2027-09-18,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/europe-rock-climbing-trip--2027-09-18-833/,/event-date/europe-rock-climbing-trip--2027-09-18-833,future-date-discovered-on-old-event-page,/trips/europe-rock-climbing-trip/ceuse?date=2027-09-18-to-2027-09-25,https://rb-github.vercel.app/trips/europe-rock-climbing-trip/ceuse?date=2027-09-18-to-2027-09-25,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/europe-rock-climbing-trip--2027-09-25-834/,/event-date/europe-rock-climbing-trip--2027-09-25-834,future-date-discovered-on-old-event-page,/trips/europe-rock-climbing-trip/gorges-du-tarn?date=2027-09-25-to-2027-10-02,https://rb-github.vercel.app/trips/europe-rock-climbing-trip/gorges-du-tarn?date=2027-09-25-to-2027-10-02,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/europe-rock-climbing-trip--2027-10-02-835/,/event-date/europe-rock-climbing-trip--2027-10-02-835,future-date-discovered-on-old-event-page,/trips/europe-rock-climbing-trip/margalef?date=2027-10-02-to-2027-10-09,https://rb-github.vercel.app/trips/europe-rock-climbing-trip/margalef?date=2027-10-02-to-2027-10-09,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/europe-rock-climbing-trip--2027-08-21-828/,/event-date/europe-rock-climbing-trip--2027-08-21-828,future-date-discovered-on-old-event-page,/trips/europe-rock-climbing-trip/europe-tour?date=2027-08-21-to-2027-10-16,https://rb-github.vercel.app/trips/europe-rock-climbing-trip/europe-tour?date=2027-08-21-to-2027-10-16,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/europe-rock-climbing-trip--2027-10-09-836/,/event-date/europe-rock-climbing-trip--2027-10-09-836,future-date-discovered-on-old-event-page,/trips/europe-rock-climbing-trip/rodellar?date=2027-10-09-to-2027-10-16,https://rb-github.vercel.app/trips/europe-rock-climbing-trip/rodellar?date=2027-10-09-to-2027-10-16,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/climbing-trip-spain--2027-02-20-859/,/event-date/climbing-trip-spain--2027-02-20-859,future-date-discovered-on-old-event-page,/trips/climbing-trip-spain/sella?date=2027-02-20-to-2027-02-27,https://rb-github.vercel.app/trips/climbing-trip-spain/sella?date=2027-02-20-to-2027-02-27,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/climbing-trip-spain--2027-02-27-860/,/event-date/climbing-trip-spain--2027-02-27-860,future-date-discovered-on-old-event-page,/trips/climbing-trip-spain/chulilla?date=2027-02-27-to-2027-03-06,https://rb-github.vercel.app/trips/climbing-trip-spain/chulilla?date=2027-02-27-to-2027-03-06,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/climbing-trip-spain--2027-03-06-861/,/event-date/climbing-trip-spain--2027-03-06-861,future-date-discovered-on-old-event-page,/trips/climbing-trip-spain/siurana?date=2027-03-06-to-2027-03-13,https://rb-github.vercel.app/trips/climbing-trip-spain/siurana?date=2027-03-06-to-2027-03-13,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/climbing-trip-spain--2027-02-20-858/,/event-date/climbing-trip-spain--2027-02-20-858,future-date-discovered-on-old-event-page,/trips/climbing-trip-spain/spain-tour?date=2027-02-20-to-2027-03-20,https://rb-github.vercel.app/trips/climbing-trip-spain/spain-tour?date=2027-02-20-to-2027-03-20,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/climbing-trip-spain--2027-03-13-862/,/event-date/climbing-trip-spain--2027-03-13-862,future-date-discovered-on-old-event-page,/trips/climbing-trip-spain/margalef?date=2027-03-13-to-2027-03-20,https://rb-github.vercel.app/trips/climbing-trip-spain/margalef?date=2027-03-13-to-2027-03-20,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/deep-water-solo-mallorca--2026-09-26-840/,/event-date/deep-water-solo-mallorca--2026-09-26-840,future-date-discovered-on-old-event-page,/trips/deep-water-solo-mallorca/mallorca?date=2026-09-26-to-2026-10-03,https://rb-github.vercel.app/trips/deep-water-solo-mallorca/mallorca?date=2026-09-26-to-2026-10-03,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/deep-water-solo-mallorca--2026-10-03-841/,/event-date/deep-water-solo-mallorca--2026-10-03-841,future-date-discovered-on-old-event-page,/trips/deep-water-solo-mallorca/mallorca?date=2026-10-03-to-2026-10-10,https://rb-github.vercel.app/trips/deep-water-solo-mallorca/mallorca?date=2026-10-03-to-2026-10-10,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/deep-water-solo-mallorca--2026-09-26-842/,/event-date/deep-water-solo-mallorca--2026-09-26-842,future-date-discovered-on-old-event-page,/trips/deep-water-solo-mallorca/mallorca?date=2026-09-26-to-2026-10-10,https://rb-github.vercel.app/trips/deep-water-solo-mallorca/mallorca?date=2026-09-26-to-2026-10-10,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/woman-climbing--2026-10-17-846/,/event-date/woman-climbing--2026-10-17-846,future-date-discovered-on-old-event-page,/trips/woman-climbing/cuenca?date=2026-10-17-to-2026-10-24,https://rb-github.vercel.app/trips/woman-climbing/cuenca?date=2026-10-17-to-2026-10-24,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/woman-climbing--2027-03-20-871/,/event-date/woman-climbing--2027-03-20-871,future-date-discovered-on-old-event-page,/trips/woman-climbing/cuenca?date=2027-03-20-to-2027-03-27,https://rb-github.vercel.app/trips/woman-climbing/cuenca?date=2027-03-20-to-2027-03-27,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/woman-climbing--2027-10-09-872/,/event-date/woman-climbing--2027-10-09-872,future-date-discovered-on-old-event-page,/trips/woman-climbing/cuenca?date=2027-10-09-to-2027-10-16,https://rb-github.vercel.app/trips/woman-climbing/cuenca?date=2027-10-09-to-2027-10-16,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/climbing-technique-mental-coaching--2026-11-14-844/,/event-date/climbing-technique-mental-coaching--2026-11-14-844,future-date-discovered-on-old-event-page,/trips/climbing-technique-mental-coaching/kyparissi?date=2026-11-14-to-2026-11-21,https://rb-github.vercel.app/trips/climbing-technique-mental-coaching/kyparissi?date=2026-11-14-to-2026-11-21,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/climbing-technique-mental-coaching--2026-11-14-843/,/event-date/climbing-technique-mental-coaching--2026-11-14-843,future-date-discovered-on-old-event-page,/trips/climbing-technique-mental-coaching/kyparissi?date=2026-11-14-to-2026-11-28,https://rb-github.vercel.app/trips/climbing-technique-mental-coaching/kyparissi?date=2026-11-14-to-2026-11-28,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/climbing-technique-mental-coaching--2026-11-21-845/,/event-date/climbing-technique-mental-coaching--2026-11-21-845,future-date-discovered-on-old-event-page,/trips/climbing-technique-mental-coaching/kyparissi?date=2026-11-21-to-2026-11-28,https://rb-github.vercel.app/trips/climbing-technique-mental-coaching/kyparissi?date=2026-11-21-to-2026-11-28,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/climbing-technique-mental-coaching--2027-05-08-826/,/event-date/climbing-technique-mental-coaching--2027-05-08-826,future-date-discovered-on-old-event-page,/trips/climbing-technique-mental-coaching/rodellar?date=2027-05-08-to-2027-05-15,https://rb-github.vercel.app/trips/climbing-technique-mental-coaching/rodellar?date=2027-05-08-to-2027-05-15,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/climbing-technique-mental-coaching--2027-05-08-825/,/event-date/climbing-technique-mental-coaching--2027-05-08-825,future-date-discovered-on-old-event-page,/trips/climbing-technique-mental-coaching/rodellar?date=2027-05-08-to-2027-05-22,https://rb-github.vercel.app/trips/climbing-technique-mental-coaching/rodellar?date=2027-05-08-to-2027-05-22,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/climbing-technique-mental-coaching--2027-05-15-827/,/event-date/climbing-technique-mental-coaching--2027-05-15-827,future-date-discovered-on-old-event-page,/trips/climbing-technique-mental-coaching/rodellar?date=2027-05-15-to-2027-05-22,https://rb-github.vercel.app/trips/climbing-technique-mental-coaching/rodellar?date=2027-05-15-to-2027-05-22,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2026-09-26-752/,/event-date/sport-climbing--2026-09-26-752,future-date-discovered-on-old-event-page,/trips/sport-climbing/kalymnos?date=2026-09-26-to-2026-10-03,https://rb-github.vercel.app/trips/sport-climbing/kalymnos?date=2026-09-26-to-2026-10-03,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2026-10-03-852/,/event-date/sport-climbing--2026-10-03-852,future-date-discovered-on-old-event-page,/trips/sport-climbing/kalymnos?date=2026-10-03-to-2026-10-10,https://rb-github.vercel.app/trips/sport-climbing/kalymnos?date=2026-10-03-to-2026-10-10,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2026-09-26-853/,/event-date/sport-climbing--2026-09-26-853,future-date-discovered-on-old-event-page,/trips/sport-climbing/kalymnos?date=2026-09-26-to-2026-10-10,https://rb-github.vercel.app/trips/sport-climbing/kalymnos?date=2026-09-26-to-2026-10-10,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2026-12-19-820/,/event-date/sport-climbing--2026-12-19-820,future-date-discovered-on-old-event-page,/trips/sport-climbing/sella?date=2026-12-19-to-2026-12-26,https://rb-github.vercel.app/trips/sport-climbing/sella?date=2026-12-19-to-2026-12-26,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2026-12-19-819/,/event-date/sport-climbing--2026-12-19-819,future-date-discovered-on-old-event-page,/trips/sport-climbing/sella?date=2026-12-19-to-2027-01-02,https://rb-github.vercel.app/trips/sport-climbing/sella?date=2026-12-19-to-2027-01-02,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2026-12-26-821/,/event-date/sport-climbing--2026-12-26-821,future-date-discovered-on-old-event-page,/trips/sport-climbing/sella?date=2026-12-26-to-2027-01-02,https://rb-github.vercel.app/trips/sport-climbing/sella?date=2026-12-26-to-2027-01-02,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2027-01-23-864/,/event-date/sport-climbing--2027-01-23-864,future-date-discovered-on-old-event-page,/trips/sport-climbing/leonidio?date=2027-01-23-to-2027-01-30,https://rb-github.vercel.app/trips/sport-climbing/leonidio?date=2027-01-23-to-2027-01-30,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2027-01-23-812/,/event-date/sport-climbing--2027-01-23-812,future-date-discovered-on-old-event-page,/trips/sport-climbing/leonidio?date=2027-01-23-to-2027-02-06,https://rb-github.vercel.app/trips/sport-climbing/leonidio?date=2027-01-23-to-2027-02-06,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2027-01-30-865/,/event-date/sport-climbing--2027-01-30-865,future-date-discovered-on-old-event-page,/trips/sport-climbing/leonidio?date=2027-01-30-to-2027-02-06,https://rb-github.vercel.app/trips/sport-climbing/leonidio?date=2027-01-30-to-2027-02-06,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2027-03-20-823/,/event-date/sport-climbing--2027-03-20-823,future-date-discovered-on-old-event-page,/trips/sport-climbing/istria?date=2027-03-20-to-2027-03-27,https://rb-github.vercel.app/trips/sport-climbing/istria?date=2027-03-20-to-2027-03-27,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2027-03-20-822/,/event-date/sport-climbing--2027-03-20-822,future-date-discovered-on-old-event-page,/trips/sport-climbing/istria?date=2027-03-20-to-2027-04-03,https://rb-github.vercel.app/trips/sport-climbing/istria?date=2027-03-20-to-2027-04-03,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2027-03-27-824/,/event-date/sport-climbing--2027-03-27-824,future-date-discovered-on-old-event-page,/trips/sport-climbing/istria?date=2027-03-27-to-2027-04-03,https://rb-github.vercel.app/trips/sport-climbing/istria?date=2027-03-27-to-2027-04-03,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2027-04-17-892/,/event-date/sport-climbing--2027-04-17-892,future-date-discovered-on-old-event-page,/trips/sport-climbing/finale-ligure?date=2027-04-17-to-2027-04-24,https://rb-github.vercel.app/trips/sport-climbing/finale-ligure?date=2027-04-17-to-2027-04-24,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2027-04-17-891/,/event-date/sport-climbing--2027-04-17-891,future-date-discovered-on-old-event-page,/trips/sport-climbing/finale-ligure?date=2027-04-17-to-2027-05-01,https://rb-github.vercel.app/trips/sport-climbing/finale-ligure?date=2027-04-17-to-2027-05-01,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2027-04-24-893/,/event-date/sport-climbing--2027-04-24-893,future-date-discovered-on-old-event-page,/trips/sport-climbing/finale-ligure?date=2027-04-24-to-2027-05-01,https://rb-github.vercel.app/trips/sport-climbing/finale-ligure?date=2027-04-24-to-2027-05-01,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2027-06-19-878/,/event-date/sport-climbing--2027-06-19-878,future-date-discovered-on-old-event-page,/trips/sport-climbing/dolomites?date=2027-06-19-to-2027-06-26,https://rb-github.vercel.app/trips/sport-climbing/dolomites?date=2027-06-19-to-2027-06-26,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2027-06-26-879/,/event-date/sport-climbing--2027-06-26-879,future-date-discovered-on-old-event-page,/trips/sport-climbing/dolomites?date=2027-06-26-to-2027-07-03,https://rb-github.vercel.app/trips/sport-climbing/dolomites?date=2027-06-26-to-2027-07-03,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2027-06-19-880/,/event-date/sport-climbing--2027-06-19-880,future-date-discovered-on-old-event-page,/trips/sport-climbing/dolomites?date=2027-06-19-to-2027-07-03,https://rb-github.vercel.app/trips/sport-climbing/dolomites?date=2027-06-19-to-2027-07-03,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2027-07-24-881/,/event-date/sport-climbing--2027-07-24-881,future-date-discovered-on-old-event-page,/trips/sport-climbing/dolomites?date=2027-07-24-to-2027-07-31,https://rb-github.vercel.app/trips/sport-climbing/dolomites?date=2027-07-24-to-2027-07-31,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2027-07-24-882/,/event-date/sport-climbing--2027-07-24-882,future-date-discovered-on-old-event-page,/trips/sport-climbing/dolomites?date=2027-07-24-to-2027-08-07,https://rb-github.vercel.app/trips/sport-climbing/dolomites?date=2027-07-24-to-2027-08-07,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
2026-09-15T18:48:25Z,https://rockbusters.net/event-date/sport-climbing--2027-07-31-883/,/event-date/sport-climbing--2027-07-31-883,future-date-discovered-on-old-event-page,/trips/sport-climbing/dolomites?date=2027-07-31-to-2027-08-07,https://rb-github.vercel.app/trips/sport-climbing/dolomites?date=2027-07-31-to-2027-08-07,redirect-candidate-needs-validation,yes,verified-tier1-identity,,,,,,true,path-listed-target-needs-content-check,
