id,filename,alt,decodedWidth,decodedHeight,focusScore,heroSuitable,gallerySuitable,flags,error
med_c16cc9237644af53b0b0da57,001017-83cec57092ce5079977f83cb2157a2ae9c4e266c.jpeg,Klemen.jpeg,300,300,382.61,false,false,focus-review;gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate,
med_c19d340f4de6dcfaf9a7dd99,000037-9f9efc6fc17a122ca1399901fd9228fd52dfa28c.jpeg,Ceuse view.jpg,4240,848,479.52,false,true,hero-resolution-too-small;exact-duplicate,
med_c266d87c57fbe52b68798643,001185-7fe33acfdfc110c6b0d7a230b6b7fbc1656e76b3.jpeg,Chulilla.jpg,960,720,809.1,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_c26f534e7751f475f555d2aa,000080-8f676d8258418bb1fa19a5e69a98ed0034121901.jpeg,pa280150.jpg,624,468,1696.87,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_c2a7719bbd42b9b14afb79c2,000744-26aa8b0d84de6fbd8c6a191eb94271317a687ef6.jpeg,restday.png,477,60,7781.52,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_c2c142752d69e8ca2003164c,000190-254f49f9b9d13dbe009e788dfc46c16cb740bdd7.jpeg,Kerstin Margalef 6.jpg,2408,2035,566.59,true,true,,
med_c2e873058ea435027927fd79,000439-3a2c6b9f019a0621e3ecc5055cc951eb19aec9ba.jpeg,ja_hlava.jpg,345,355,240.04,false,false,focus-review;gallery-resolution-too-small;hero-resolution-too-small,
med_c38fa9e166819ad5f831b8ff,000746-a57a51616d73394837875541abea1de0e1de9d3f.jpeg,Patxi Usobiaga training work shop Rockbusters.net (2).jpg,2250,1500,510.63,false,true,hero-resolution-too-small,
med_c3aa2483a602b92151139b8e,001113-62edc325cfef736b16485a654a70ca413132f353.jpeg,Jany Climbing Trip Europe Gorges du Tarn 2018 rockbusters.net (2).JPG,867,1300,1100.18,false,true,hero-resolution-too-small;exact-duplicate,
med_c3f6659eadf0dfe05c822116,001307-b5f54b973f9ef3379e5ead8d08768cf7732eda7e.jpeg,Beginner Learn to Lead in Frankenjura 2021 rockbusters.net_001.jpg,5193,3462,2615.57,true,true,exact-duplicate,
med_c410142febaac81ff0f94a3e,001042-eebf3249f2b6f33ad990494008901714d2360b25.jpeg,Michel.jpeg,500,500,72.37,false,false,focus-review;gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_c41bdfddfa2bfdfa40d09c2c,001126-8126ef102b2765e7b8dfb468665091005fc0068a.jpeg,Labske Udoli climbing,4000,2248,1193.85,true,true,,
med_c46c88206126472847610170,001145-0e1e673fbda9a3edc01ecd57cbf5e240dcbfdc9a.jpeg,Espadelles Margalef 2018.jpg,1362,910,1508.04,false,true,hero-resolution-too-small;exact-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate,
med_c48a08301c504394276a570c,000377-a9e21b14747f2d5a94a91a6055fa625a08702e5a.jpeg,cuenca city2.jpg,800,600,1196.68,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_c50ce16c63d808aea482577d,000148-a411790e54f09905f13294cf32f0972c5cd07745.jpeg,Hege Gorges du Tarn 4.jpg,804,1483,2314.91,false,true,hero-resolution-too-small,
med_c55858765c5459a69d6f4587,000336-5052034b600e1b94388b2e1097e714b3636f39e4.jpeg,trtik.jpg,361,138,3636.34,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_c5e5f4350d29e944499e29db,000896-2924271ab24ce4802ad500ad04094bae714ef6ab.jpeg,climbing-with-adam-ondra-matt-groom-s-vlog-from-margalef_3.jpg,1936,1291,3995.5,false,true,hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_c60a978ce009630b08bcb8a4,000774-8babd9560594bfab8eb47b784159a7d269f2c3b1.png,banner pagina3 (1).png,1676,658,14353.71,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_c611a261ca16f48e8282525b,000939-4780dbd5d01082b75696b5e27fd17ae38a462d2a.jpeg,Maja Jonjic.jpg,293,282,597.47,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_c63eb9751e8d52888b7bc385,001143-0766916ec3356cb8f8ece9c4c2d5b736d0fbed9e.jpeg,Espadelles Margalef 2018.jpg,1362,910,1508.04,false,true,hero-resolution-too-small;exact-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate,
med_c66c7bd778186c238ff729f6,000980-2625e8880c94b0523fe4bfdac2863c27ebd12bb9.jpeg,zbynek-europe-trip-2019-zillertal.JPG,669,446,1835.13,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_c6b3651ac7a7cad89d01f419,000225-4dc85f1a7aaff522b3b945595c9d7ca7c3503851.jpeg,Laszlo Rodellar 3.JPG,4000,2248,3168.14,true,true,,
med_c6e18723f38ca40588b0225e,000989-7d8e91525d27000056b9141c2916f2ce4df892f4.jpeg,hazel findlay.jpg,1079,1079,1021.35,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate,
med_c744ba9a5b49eb5de0d65b98,001099-1a2fa088406c8774184e271f4e68dbf6c7ff8122.jpeg,Minoru Finale Ligure 3_001.jpg,1537,3124,1193.1,true,true,near-duplicate,
med_c8547d664a187aedccb5e2c1,000249-d1e130eb7f1828bc148ea104ba4f3b5d8deb123b.jpeg,Shelly Rodellar.jpg,1547,3407,1361.06,true,true,,
med_c8a7491c6561088d863043e8,000778-af0efc30e4c573faffbd56ee041f4785681b5247.jpeg,Daila Ojeda detail 1.jpg,529,397,1014.88,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_c8bdf32f90e69f58da770b86,000466-60eccc3ee74ce061ef70fde198a80b8f3e1ef449.jpeg,collegats Descenso de la vía Sang de crack en el circo del Pesso.JPG,4608,3456,1431.98,true,true,,
med_c8d7a09db2d267fdcd5ec748,001346-f29390ad03c9502df75ba61928b1262ae6125971.jpeg,climbing-hvar-coaching-cave.jpg,1500,1000,2148.76,false,true,hero-resolution-too-small;exact-duplicate,
med_c8e1dc3c87088503def91ff3,000259-249734d39c326056b8d5e8c2e233dbeb14e417bc.jpeg,Doke_Rockbusters_Rodellar.jpg,650,960,1857.6,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_c8f1bcc7ad8bc280421f5fe4,000719-8e2c4647e54b813149b0c84eaf61d295256921e5.png,climb_bnb_logo_transparent.png,1949,1800,36876.83,false,true,hero-resolution-too-small,
med_c9081580e063b8b194a6883e,000118-5e04bfc2d373031067b244a55c61e0357123a9e1.jpeg,Doug Finale Ligure.jpg,3393,2248,741.85,true,true,,
med_c94c0ac834dd3f41d884539c,000083-ec1f6380c2fa54d51887794abcf17b6b9ab75b6d.jpeg,Frankenjura.jpg,580,435,2242.9,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate,
med_c9616a4c0a4b53124f58b252,001194-8b859da8ab9e7a0e558ab2664644fbb4994e3867.jpeg,Durance valley.jpg,1200,801,2227.88,false,true,hero-resolution-too-small,
med_c9daeaca07a5ac80c30f544a,000934-f0d6c55c36aaf08171ab3b20cb2ee7d3d9ed06c3.jpeg,Klemen Becan facebook.jpg,1600,900,3968.98,false,true,hero-resolution-too-small,
med_ca272b0c9ed94b769dee4784,000526-12dd04ea597429b27f012a65775369a2d1a2d04e.jpeg,vilanova de meia wild planet [1024x768].JPG,480,640,3518.73,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_ca449dbc1f88b65afa62a46a,000661-debb680014007b582a8f3a3ce4a567b0fb69ec0d.jpeg,Daila Ojeda coaching.jpg,1300,1938,5190.61,false,true,hero-resolution-too-small,
med_ca504d3301550e47a03d5c6b,000114-f78173ff246ecd1f22ad8a5802ee31183a15a59e.jpeg,Zillertal7.jpg,500,334,1708.94,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_caa563aec07f75a5b8ed2f0d,001060-6581d59ce89286f0875d567d4c07a7fea9218485.jpeg,IMG_20191014_115530.jpg,1200,1600,4120.86,false,true,hero-resolution-too-small,
med_cae6e5dee7a79bf45f71dc79,000209-071d4a2ab821f2b6137daae73a1f7a922bea2f31.jpeg,Zach Margalef 7.jpg,2599,2052,404.02,true,true,exact-duplicate,
med_caf46da0ec716508570b478e,000694-9be637807114be311d07b80a4c1a981f4ae15c45.jpeg,Regina Oltre Finale.jpg,1300,867,647.26,false,true,hero-resolution-too-small,
med_cb619c0446b9a16bd56eaa25,000457-656e721ec13ce96189ac5d50d33675dccbc6ed20.jpeg,hypnos screw.jpg,304,267,3452.05,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_cbc554af99d5c27a723ee808,001401-4f537194f1f3d99b2fcc5c1e246a9fe1a879ea3b.jpeg,El Chorro Rock Climbing Guidebook.jpg,400,572,5502.39,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_cbd8f3a91e08feca2158f122,000853-6bbdff5d3d293957730f1e88b5c0182c85f5ce85.png,Screen Shot 2018-02-28 at 13.51.32.png,998,682,2619.47,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate;near-duplicate,
med_cc4a1a0868e88de5c129a314,001234-aa82d66e040b2f8c63e877d771f2d7eaf3ef15b9.jpeg,jany_palice1.jpg,931,931,991.02,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate,
med_ccabaa9cdbf0aa37432ad59d,000494-c7a95f7a53c151dd30302fb0c8a76ad787ba01da.jpeg,Mont-rebei2.JPG,3072,2304,2874.11,true,true,,
med_ccbf00b84ebbf1dac9ee664a,000953-e24ec7fdcddffe157b7feae3ee0113b41b71aed7.jpeg,ullassai_panorama_jannovakphotography-2.jpg,1493,588,2216.14,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_ccc6af12fc935fb44ebe27b2,001343-ba7c2a866465b0dc0d6b7f93f5e4dbbd953b73af.jpeg,Linda Nido Amoroso 7b+ Sella Wildside 2023 rockbusters.net (26).JPG,1505,847,1729.93,false,true,hero-resolution-too-small;exact-duplicate;near-duplicate,
med_ccd61f983e50b0b039128fcb,000895-c8d0207974fa0a41b7a7b3ee4d7595d14870026f.jpeg,climbing-with-adam-ondra-matt-groom-s-vlog-from-margalef_3.jpg,1936,1291,3995.5,false,true,hero-resolution-too-small;exact-duplicate;near-duplicate;near-duplicate;near-duplicate,
med_cd2becc055fc261d33610a37,000345-711f02d82a27fabd6593a9fe0341bacafeb3547d.jpeg,albarracin janek3.jpg,800,534,265.52,false,false,focus-review;gallery-resolution-too-small;hero-resolution-too-small,
med_cd870097310b831dc6f052c6,000446-b080bd0a4f226eb59291af26b70c66b35972dd8e.jpeg,icon 9.3 dry.jpg,304,267,1216.77,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_cd9c7ddf5df5c734a064f0bf,000347-194f809091702042c5f3f24e096e30eaa6b05e1c.jpeg,albarracin janke.jpg,800,1200,750.53,false,true,hero-resolution-too-small,
med_cdffd1707773e44e1d498f26,000236-f13d2a1bf2e07dfdf88019d6249df944963284e1.jpeg,Rodellar 2.JPG,4000,2248,749.98,true,true,exact-duplicate,
med_ce20c847718a4e45ae801631,001015-c534e0d66f976867567ca77597c91fecf52eafab.jpeg,Pablo.jpeg,114,114,837.9,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_ce64795d9faed64eddeec5d2,001202-9951f3de8764c96fe649f91a27029094775f1a6c.png,CPT.Bold.White.png,995,1220,67175.43,false,true,hero-resolution-too-small,
med_cec7f316c86d94a8dbe25049,001184-5624db637cd5b76f3d8e43072b7ca91f178ed171.jpeg,Chamonix_001.jpg,3880,2600,1896.33,true,true,,
med_ceddae9b26d1fa936c109777,001276-05e677732f391355ce62830b7aa1b8b2d8feaf95.jpeg,"Rafa, 7b+, somewhere in Catalunya, Patxi Usobiaga Advance Sport Climbing Course rockbusters.net 6.jpg",2460,1640,2444.52,true,true,,
med_cf114b9b3cff5a9ac411aac0,001130-1292f0dedcc5dc06f9a127d164739d8bf43a9829.jpeg,Labske Udoli climbing,1205,1805,2755.59,false,true,hero-resolution-too-small,
med_cf298044fbb79cc32150f87a,000860-09f5cc09bb3221e836eb3df3cbba2c4619bac15f.png,Screen Shot 2018-03-07 at 20.28.51.png,1201,751,1500.01,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_cf5176d49817f2afa60b1d14,000373-145c3f5bc65d07598cd331f461694f45f257656a.jpeg,cuenca 3.jpg,800,1067,1528.39,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_cf5f9037b9cfb2d56b819b3e,000261-c40905d703b467e08179bd1976bd317cc558205c.jpeg,DSC_0699.JPG,3008,2000,904.65,true,true,,
med_cf66fa313be753d2d89f08ba,000991-3ef1abeedffaef9f594e186eb0f5cfa1af1f7060.jpeg,klemen-becan.jpg,1067,1067,534.15,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate,
med_cf80eb71c557393d8908e0a4,001069-b3d20bf4eca3b45ece50827d3739043abcb2a82c.jpeg,Daniel Rodellar rockbusters.net 2.jpg,4588,3059,2491.12,true,true,exact-duplicate,
med_cf8eff4c41729c6157c16d9d,000520-47d255919e1902223f28bec49d815ac9b648a72c.jpeg,roca regina2.JPG,3000,4000,705.02,true,true,,
med_cfbd3f1aa8e166ef37a9f75b,000874-daef3e78db34bca986e6fd8449f0de40c446487f.jpeg,patxi.jpg,1410,783,2264.66,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_cfde64a45fe78c3c167508b4,001451-68e41686bf89a4cc6bf641aef81f01caee58de34.jpeg,"Jany, Espolon de las Ranas, 7c+, title.jpg",853,518,2162.48,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_cff364472956ba76467b4024,001155-d26192e902ccc48dac6168a76ac422ca24ed4a65.jpeg,RB web_Euro trip 2020_main_1362x910_v01.jpg,1362,910,2320,false,true,hero-resolution-too-small;exact-duplicate,
med_d02b53c7cf8dd9a68a0cfc97,000322-92b4e33e713354012cb9fe2e23b66df1b196c032.jpeg,albarracin12.JPG,2672,4000,1212.75,true,true,,
med_d0517912333d6c625ae5028d,000776-32913b4cd1a653db1ce10cc440a6e7265e3f561b.jpeg,KAB_9000_resize.jpg,3000,1688,2018.64,true,true,,
med_d08eb6c2f67a02463099c83d,001198-ca7a517c92fc845fec2e5f6c14f06a1060545766.jpeg,riglos.jpg,1024,525,1232.39,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_d0a152da81a98d1893c39229,000890-130119d006a3d685ebad8c385e17517719b0f0db.png,Screen Shot 2018-04-14 at 00.21.45.png,1394,766,896.33,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_d0a9ff87a761d58e7a795f3f,000795-046ba99c54620c49ecab3cdbeffbdd19a8369659.jpeg,bouldering Albarracin 3.jpg,3976,1186,930.85,false,true,hero-resolution-too-small;exact-duplicate,
med_d10ce46a0f0021a968ea96ec,001328-6309f8b19055e2eb182448428c7484ee29d130f8.jpeg,0728-downtown-0401.jpg,3000,2001,1228.55,true,true,exact-duplicate,
med_d130db9fbd9d07c70df849cf,001279-581093ef849308daa82658287924f02947871bd9.png,one-percent-for-the-planet-vector-logo.png,900,500,1408.21,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_d1978510021e9b45c2bb10a8,001141-6a808d189b0e7a6b7e276ec13afbcd2539de225d.jpeg,Espadelles Margalef 2018.jpg,1362,910,1508.04,false,true,hero-resolution-too-small;exact-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate;near-duplicate,
med_d1e1a85747dbe5a74d9a1ff7,001053-14323746a666b425119e1a5119f0a63feee066ab.jpeg,IMG_20191005_145645.jpg,4000,3000,1933.71,true,true,exact-duplicate,
med_d1e285532d898c26f9173b4f,001169-272b7466e711065e9f8788a2de03f29fabadd6d0.png,logo bureau moniteurs cevennes.png,753,753,9800.45,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate,
med_d28f0871fbb497e96b0fee03,000125-facd97bf1dd6dd5a04a3f042a2056173f5910228.jpeg,Kim Finale Ligure 5.jpg,4000,2248,640.57,true,true,,
med_d293550eb0410125fb6303a0,001199-308aa3a4ed677336f638819e526f880fa87e2b11.jpeg,riglos.jpg,1024,525,1232.39,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_d2d5f661678b315f9597b215,000537-51b5c5c00594feeb4c3bf0ca0f8bdb2ef8317b40.jpeg,trad multi pitch3.JPG,4608,3456,3517.03,true,true,,
med_d3212ee235ca7e9c29af4f89,001342-b86b85c784521b5fcf40ddddf2c2d6f927a846bd.jpeg,Linda Nido Amoroso 7b+ Sella Wildside 2023 rockbusters.net (26).JPG,1505,847,1729.93,false,true,hero-resolution-too-small;exact-duplicate;near-duplicate,
med_d35d9ba1ebe99ce5e83fecb6,000578-8f35aa2f9100a92f213cbaf48565d091de18607c.jpeg,Doug Finale Ligure 2.jpg,3370,1990,1346.94,true,true,exact-duplicate,
med_d36e134661d026e620011134,001392-338147a520d5c07522c3980bd60b2819c2005bae.jpeg,DSC08479.JPG,2100,1400,2112.03,false,true,hero-resolution-too-small;exact-duplicate,
med_d3a9701e7c2396e62dfe8d20,001290-067d7883ebb9694c3ee327118933b2cf599a5c87.jpeg,Beginner Learn to Lead in Frankenjura 2021 rockbusters.net_001.jpg,5193,3462,2615.57,true,true,exact-duplicate,
med_d3b707b7186c81252235ab47,000819-7fd0d42ed648eba03f065b45e508053dc1bc3411.jpeg,Jany Terradets.jpg,1200,358,906.26,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_d40714d1646f502f2f722efc,000988-4896f893b717534c2609158cbd3509969f25ad7b.jpeg,adam ondra profil.jpg,1424,1424,446.24,false,true,hero-resolution-too-small;exact-duplicate;near-duplicate;near-duplicate,
med_d42e3f67d65be5cb4bcec96b,000974-8f97053d872f65f7f67022fd96e54b189edaa548.jpeg,Zillertal-Tyrol-Austria-Ginzling-Dream-Day-2413459.jpg,960,625,999.99,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_d44483429dd0640d16e2f665,000804-e8bb21b4eaee41ea3a2784bee05ef9c9444918a0.jpeg,Ishan Gorges du Tarn www.rockbusters.net (2).jpg,1294,386,1287.13,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_d4b5add21e8113d9757652cb,001124-1585ac12c6a6ac02a11c4cb38636f4bb3445e2ef.jpeg,Labske Udoli climbing,3034,1534,1138.91,true,true,exact-duplicate,
med_d4beabb51661d1fbcb55a23b,000883-23d1287ee3f5800850449006f508289a057d9ce2.png,Screen Shot 2018-04-11 at 10.24.06.png,1137,647,1331.98,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_d4c7c63e55de0d8a3e818905,000297-ffe591d2b9705760893b46e130ed30bfa427a48f.jpeg,IMG_8860_1.jpg,2592,1728,1845.2,true,true,,
med_d512caaf4889c910487f70fb,000627-b3fb867cbcdcf06d6c506f37c439a5bc5c88e99d.jpeg,lets rock black JPG.jpg,1474,709,5397.02,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_d5572a05c172414482911d4e,000972-e1b826f71711947b410aa64d6e30d8641044af0b.jpeg,IMG_2671 copy.JPG,1350,900,2326.49,false,true,hero-resolution-too-small;exact-duplicate,
med_d5859128c56da9c1455d80fe,000913-7c18660365729613d02e804d2dd3b5fe513c18e7.jpeg,"Jany, Chamonix, Aiguille du Midi, Contamine 7a+, rockbusters.net 1.JPG",3264,2448,1008.34,true,true,,
med_d58a9d8d777743e6567fdadd,000665-f1a692b2eabbcf078cf7acb159bc0674c7c0fc5f.jpeg,Jany Ceuse (3).jpg,1300,867,144.71,false,false,focus-review;hero-resolution-too-small;exact-duplicate,
med_d58e5f1ed61137bb5669ca85,001315-aa05e0cfb2f390aa7310a0b96579eed524672302.jpeg,miha.jpg,534,534,1050.57,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_d5a0eda32f78b78629ff4181,000888-734e8c7a17e93426560b30553c21401dd304c78d.png,Screen Shot 2018-04-14 at 00.21.45.png,1394,766,896.33,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_d5a5baffe6414568f5c60620,001195-f8ef6d654ef6ad1944e9d640c1e0286db9451325.jpeg,ardeche.jpg,960,720,1621.34,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_d5ccfdbd7982862ffba294ce,000809-752724b79d784114752632863040049068164c61.jpeg,Erin default 1.jpg,1200,357,2426.78,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_d5d265b3639e5eda8c2a446f,000800-adecfce8ae5d61c6e9c1e2300c2843f1b3b1b87a.jpeg,ed margalef.jpg,960,286,1796.55,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_d5fbdb41a098850cc3f2372f,000824-7f8757abe1cc049710ec6af116f3a4a4cc5a187f.jpeg,Patxi Margalef.jpg,1200,358,5630.88,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_d668f2d688988db148f25870,000921-9033706dccbe64bbc4bb01fe06abf6bb5f052a4d.jpeg,"Klemen Becan, Camino, 7a, Rodellar, rockbusters.net Europe Trip Promo1200x628 resized.jpg",1200,629,5306.7,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_d6aa5cecf24fd36c04cc23e2,000427-4a0677834bdbb4221c1c1c30401120318bb67605.jpeg,el chorro3.jpg,800,600,2773.45,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_d718d252faa8e8235614a0cf,000496-84bd87dbe21c1975a715e3a0d60f728313d00ec7.jpeg,Mont-rebei3.JPG,3072,2304,2571.89,true,true,exact-duplicate,
med_d7f6820d0cd2406d40e03101,001380-36778ba88027bf6d2267549682cd691ef6aeb3e1.jpeg,_DSC9630_1800-2.jpg,1800,1440,3817.87,false,true,hero-resolution-too-small,
med_d83a00b517ea51e72cc97f76,001059-b72992e5412f64763b00cda5e31535b395267d53.jpeg,IMG_20191014_112534.jpg,1200,1600,3493.34,false,true,hero-resolution-too-small,
med_d84b6aef8c0aa5255d878c9c,000589-700bb31262991fff963a83d3922d1aaf68b7f919.jpeg,Group-Sella-ClimbingSpain2016-Rockbusters.net.jpg,4000,2248,1079.13,true,true,,
med_d8aba0ed56161d2449a2e007,000993-6f589c12e2806c0cb40bdfa353f02f9d5a8ec151.jpeg,Linda.jpg,638,638,1260.8,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate,
med_d91433ea67dcf8a602fa0cfd,001207-220da6295a0f4c5900ce1a76748d368409ef347f.png,ChM_ikonky II_1.png,591,591,4463.59,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_d916a94f57b7139861e24f74,000497-54652cfeba27ecdafc483503b451590d36876387.jpeg,Mont-rebei3.JPG,3072,2304,2571.89,true,true,exact-duplicate,
med_d928dc15921d36fcee6fd388,000607-715d91f1081c481ff5d6426311682f03b1082d7a.jpeg,Phalyn Siurana 2016 Spain.jpg,1814,2772,924.01,true,true,,
med_d96caee8b6e129f31657b938,001206-0b136ac7322c58f17c13d2fef8198d9c1b2fb352.png,144083495_195683862292164_415368874430554247_n.png,995,1220,298.48,false,false,focus-review;hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_d97a7465b8ad29072315220c,001456-82d4d7f1424d01774d2510fe53e7951198f4a08e.jpeg,DSC01768.JPG,1305,870,1652.81,false,true,hero-resolution-too-small;exact-duplicate,
med_d97d070394251ed4150d3c0b,000931-35432657ad28e8c1c20738251e60813946d82b16.jpeg,Isa Rodellar rockbusters.net Europe Trip 2018 offer.jpg,2100,1400,3958.3,false,true,hero-resolution-too-small;exact-duplicate,
med_d9da35c7d46a4c4a3b56e97b,000112-7a3d4a859bae053b04cd89b25c5f285a571910bd.jpeg,Zillertal5.jpg,100,67,6332.17,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_d9ea6f956ea88ae80d0e7d16,000221-0c0e01af926ff4f4212e82a1fbd508df7f4cb571.jpeg,rockbusters margalef.jpg,960,640,1774.53,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_d9edd9747f4d8a476694409c,001385-41b8b3166aca25bf74f6b96fe153435bab7ebec8.jpeg,Jose Luis Palao Lacalle.jpg,1530,2048,200.75,false,false,focus-review;hero-resolution-too-small,
med_da053c033b59cb8993b933dd,001394-58736a764227b82a1861e2c1b11e6f0f017018d3.jpeg,DSC08561.JPG,1936,1290,1950.27,false,true,hero-resolution-too-small,
med_da4c5b1a45d28e17540432f7,000166-3f080c1e9deaec0b40f55fc280f9f25eb82f4231.jpeg,Ray Gorges du Tarn 1.jpg,4000,2248,966.78,true,true,,
med_dacd3796c093c5a34d109ad6,001358-796515d2d2c2288b827b068094dcc9c78ac54f65.jpeg,DSC03711.JPG,1943,1295,1528.36,false,true,hero-resolution-too-small;exact-duplicate;near-duplicate;near-duplicate;near-duplicate,
med_db95a988a59886980d331e64,000631-cdcacb1012ecb6471ea4cefb3b03b7b0a8a649f0.jpeg,Daila Ojeda Verdon 4.jpg,1600,1067,984.21,false,true,hero-resolution-too-small,
med_dbac755f7380e2e3aaa1d4c6,000250-e2d33b541f8f1c33bc0df46ac06dc041afebf54c.jpeg,Zoli Rodellar 1.JPG,2248,4000,1483.58,true,true,,
med_dca7330e713c597f03a3c540,000946-4c885f2febaf703c013376b741b7e5d813fe1ee6.jpeg,Daila Ojeda facebook.jpg,640,352,2999.7,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_dca79494d5736801434876bf,001393-297783ff6edf827af12460f305cd392964bfed64.jpeg,parque-nacional-sierra-nevada-granda-s1118762780.jpg,1110,468,3297.39,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_dd1b0b68609432c1af14a508,001022-80eb8a441193073fcbcf154b8959e399a41711ce.jpeg,Pablo.jpeg,300,300,51.52,false,false,focus-review;gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_dd3732d14041fbe74868ab8a,001256-b63f52e27dbd92b68c11dc73a4cefa5e993a03fb.jpeg,"Carlos, 6b, somewhere in Catalunya, Patxi Usobiaga Advance Sport Climbing Course rockbusters.net.jpg",4639,3093,3311.29,true,true,,
med_dd7714569ba9fc16659ff2b5,000916-07c61c833a5eed966f864290743e7f820919f01b.jpeg,"Linda, Chamonix, Aiguille du Midi, Contamine 7a+, rockbusters.net (2).jpg",816,612,646.18,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_dd795a20f3e2b502a30fbc4e,000055-98a4546dee8fcbeba0003f37b37bcef4249def3c.jpeg,Ceuse_VagabonddOccident_2_FR_3.jpg,263,390,2354.24,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_dd8582bbb7cde7bd862c34c8,000092-e485089f29407ec21e3008fba55f91fb0244e774.jpeg,Frankenjura13.jpg,612,448,3415.79,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_dd9135ee01254252ee6429da,000244-c1a78747927eeaa7597575ea57e9cffed674ed86.jpeg,Shawn Rodellar.jpg,2873,2079,1807.83,true,true,,
med_ddf096737f753f171a067dc2,001361-67f581b4811d553d021d115056cd75d02c2dc0c6.png,20240309_175803(1).png,1268,708,1152.48,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_de18c31b4aa84adeb9c98b54,000408-2cd815be4bcf69d97ea3a9fe332a6e6fb9f32019.jpeg,blin.jpg,720,960,1829.05,false,false,gallery-resolution-too-small;hero-resolution-too-small,
